00000000,04571E72F02E80,APE,,,,
00000000,04631E72F02E80,APE,,,,
00000000,045F1E72F02E80,APE,,,,
00000000,04DF7E4AF22E80,APE,,,,
00000000,0484706AF02E80,APE,,,,
00000000,041B706AF02E81,APE,,,,
00000000,04F9716AF02E80,APE,,,,
00000000,04696F6AF02E80,APE,,,,
00000000,04596F6AF02E80,APE,,,,
00000000,04566F6AF02E80,APE,,,,
