00000000,04BA7752E92F80,APE,,,,
00000000,04BB7752E92F80,APE,,,,
00000000,04AA7752E92F80,APE,,,,
00000000,04AE7752E92F80,APE,,,,
00000000,04AF7752E92F80,APE,,,,
00000000,049D7752E92F80,APE,,,,
00000000,04A27752E92F80,APE,,,,
00000000,04A37752E92F80,APE,,,,
00000000,04917752E92F80,APE,,,,
00000000,04957752E92F80,APE,,,,
00000000,04967752E92F80,APE,,,,
00000000,041B5662032780,APE,,,,
00000000,04275562032780,APE,,,,
00000000,042A5562032780,APE,,,,
00000000,04225562032780,APE,,,,
00000000,04335562032780,APE,,,,
00000000,04365562032780,APE,,,,
00000000,042E5562032780,APE,,,,
00000000,04405562032780,APE,,,,
00000000,04435562032780,APE,,,,
00000000,043B5562032780,APE,,,,
00000000,044C5562032780,APE,,,,
00000000,044F5562032780,APE,,,,
00000000,04475562032780,APE,,,,
00000000,04595562032780,APE,,,,
00000000,045D5562032780,APE,,,,
00000000,04857752E92F80,APE,,,,
00000000,04897752E92F80,APE,,,,
00000000,048A7752E92F80,APE,,,,
00000000,04787752E92F80,APE,,,,
00000000,047C7752E92F80,APE,,,,
00000000,047E7752E92F80,APE,,,,
00000000,046C7752E92F80,APE,,,,
00000000,04707752E92F80,APE,,,,
00000000,04717752E92F80,APE,,,,
00000000,04607752E92F80,APE,,,,
00000000,04657752E92F80,APE,,,,
00000000,04537752E92F80,APE,,,,
00000000,04ED8152E92F80,APE,,,,
00000000,04F18152E92F80,APE,,,,
00000000,04E08152E92F80,APE,,,,
00000000,04E18152E92F80,APE,,,,
00000000,04E58152E92F80,APE,,,,
00000000,04D48152E92F80,APE,,,,
00000000,04D58152E92F80,APE,,,,
00000000,04D98152E92F80,APE,,,,
00000000,04C88152E92F80,APE,,,,
00000000,04C98152E92F80,APE,,,,
00000000,04CD8152E92F80,APE,,,,
00000000,04BC8152E92F80,APE,,,,
00000000,04BD8152E92F80,APE,,,,
00000000,04C18152E92F80,APE,,,,
00000000,04B08152E92F80,APE,,,,
00000000,04B18152E92F80,APE,,,,
00000000,04B58152E92F80,APE,,,,
00000000,04615062032780,APE,,,,
00000000,044E5062032780,APE,,,,
00000000,044B5062032780,APE,,,,
00000000,04535062032780,APE,,,,
00000000,04425062032780,APE,,,,
00000000,043F5062032780,APE,,,,
00000000,04475062032780,APE,,,,
00000000,04355062032780,APE,,,,
00000000,04325062032780,APE,,,,
00000000,043B5062032780,APE,,,,
00000000,04295062032780,APE,,,,
00000000,04265062032780,APE,,,,
00000000,042E5062032780,APE,,,,
00000000,041D5062032780,APE,,,,
00000000,041A5062032780,APE,,,,
00000000,04225062032780,APE,,,,
00000000,04D37752E92F80,APE,,,,
00000000,04208152E92F80,APE,,,,
00000000,04218152E92F80,APE,,,,
00000000,04258152E92F80,APE,,,,
00000000,04148152E92F80,APE,,,,
00000000,04158152E92F80,APE,,,,
00000000,04198152E92F80,APE,,,,
00000000,04098052E92F80,APE,,,,
00000000,04098152E92F80,APE,,,,
00000000,040D8152E92F80,APE,,,,
00000000,04168052E92F80,APE,,,,
00000000,04158052E92F80,APE,,,,
00000000,04A54F62032780,APE,,,,
00000000,049C4F62032780,APE,,,,
00000000,04AE4F62032780,APE,,,,
00000000,04B14F62032780,APE,,,,
00000000,04A94F62032780,APE,,,,
00000000,04BA4F62032780,APE,,,,
00000000,04BD4F62032780,APE,,,,
00000000,04B54F62032780,APE,,,,
00000000,04C74F62032780,APE,,,,
00000000,04794D62032780,APE,,,,
00000000,048B4D62032780,APE,,,,
00000000,048E4D62032780,APE,,,,
00000000,04864D62032780,APE,,,,
00000000,04974D62032780,APE,,,,
00000000,049A4D62032780,APE,,,,
00000000,04924D62032780,APE,,,,
00000000,04169252E92F81,APE,,,,
00000000,041A9252E92F81,APE,,,,
00000000,04099252E92F81,APE,,,,
00000000,040A9252E92F81,APE,,,,
00000000,040E9252E92F81,APE,,,,
00000000,04FC9252E92F80,APE,,,,
00000000,04FD9252E92F80,APE,,,,
00000000,04019252E92F81,APE,,,,
00000000,04F09252E92F80,APE,,,,
00000000,04F19252E92F80,APE,,,,
00000000,04F59252E92F80,APE,,,,
00000000,04E49252E92F80,APE,,,,
00000000,04E59252E92F80,APE,,,,
00000000,04E99252E92F80,APE,,,,
00000000,04D79252E92F80,APE,,,,
00000000,04D89252E92F80,APE,,,,
00000000,04DC9252E92F80,APE,,,,
00000000,04CA9252E92F80,APE,,,,
00000000,04CB9252E92F80,APE,,,,
00000000,04CF9252E92F80,APE,,,,
00000000,04BD9252E92F80,APE,,,,
00000000,04A196DA222780,APE,,,,
00000000,049D96DA222780,APE,,,,
00000000,04A696DA222780,APE,,,,
00000000,049496DA222780,APE,,,,
00000000,049196DA222780,APE,,,,
00000000,049996DA222780,APE,,,,
00000000,048796DA222780,APE,,,,
00000000,048496DA222780,APE,,,,
00000000,048D96DA222780,APE,,,,
00000000,047A96DA222780,APE,,,,
00000000,048096DA222780,APE,,,,
00000000,046E96DA222780,APE,,,,
00000000,046B96DA222780,APE,,,,
00000000,047396DA222780,APE,,,,
00000000,045296DA222780,APE,,,,
00000000,04BE9252E92F80,APE,,,,
00000000,04C39252E92F80,APE,,,,
00000000,04B19252E92F80,APE,,,,
00000000,04B29252E92F80,APE,,,,
00000000,04B69252E92F80,APE,,,,
00000000,04A59252E92F80,APE,,,,
00000000,04A89252E92F80,APE,,,,
00000000,04AC9252E92F80,APE,,,,
00000000,04999252E92F80,APE,,,,
00000000,049A9252E92F80,APE,,,,
00000000,049E9252E92F80,APE,,,,
00000000,048D9252E92F80,APE,,,,
00000000,048E9252E92F80,APE,,,,
00000000,04929252E92F80,APE,,,,
00000000,04819252E92F80,APE,,,,
00000000,04829252E92F80,APE,,,,
00000000,04869252E92F80,APE,,,,
00000000,04749252E92F80,APE,,,,
00000000,04759252E92F80,APE,,,,
00000000,04799252E92F80,APE,,,,
00000000,04689252E92F80,APE,,,,
00000000,04699252E92F80,APE,,,,
00000000,046D9252E92F80,APE,,,,
00000000,045A96DA222780,APE,,,,
00000000,046296DA222780,APE,,,,
00000000,045F96DA222780,APE,,,,
00000000,046796DA222780,APE,,,,
00000000,045596DA222780,APE,,,,
00000000,044996DA222780,APE,,,,
00000000,044696DA222780,APE,,,,
00000000,044E96DA222780,APE,,,,
00000000,043D96DA222780,APE,,,,
00000000,043A96DA222780,APE,,,,
00000000,044296DA222780,APE,,,,
00000000,043096DA222780,APE,,,,
00000000,042D96DA222780,APE,,,,
00000000,043596DA222780,APE,,,,
00000000,042496DA222780,APE,,,,
00000000,045C9252E92F80,APE,,,,
00000000,045D9252E92F80,APE,,,,
00000000,04619252E92F80,APE,,,,
00000000,044F9252E92F80,APE,,,,
00000000,04509252E92F80,APE,,,,
00000000,04549252E92F80,APE,,,,
00000000,04439252E92F80,APE,,,,
00000000,04449252E92F80,APE,,,,
00000000,04489252E92F80,APE,,,,
00000000,04369252E92F80,APE,,,,
00000000,04379252E92F80,APE,,,,
00000000,043C9252E92F80,APE,,,,
00000000,042A9252E92F80,APE,,,,
00000000,042B9252E92F80,APE,,,,
00000000,042F9252E92F80,APE,,,,
00000000,04A44D62032780,APE,,,,
00000000,04337E52E92F80,APE,,,,
00000000,04F74D62032780,APE,,,,
00000000,04094D62032781,APE,,,,
00000000,040C4D62032781,APE,,,,
00000000,04034D62032781,APE,,,,
00000000,04154D62032781,APE,,,,
00000000,04184D62032781,APE,,,,
00000000,04104D62032781,APE,,,,
00000000,04A74D62032780,APE,,,,
00000000,04214D62032781,APE,,,,
00000000,04214C62032781,APE,,,,
00000000,04184C62032781,APE,,,,
00000000,04144C62032781,APE,,,,
00000000,041D4C62032781,APE,,,,
00000000,040B4C62032781,APE,,,,
00000000,04084C62032781,APE,,,,
00000000,04104C62032781,APE,,,,
00000000,04FD4C62032780,APE,,,,
00000000,040D7752E92F81,APE,,,,
00000000,04CF7752E92F80,APE,,,,
00000000,04234F62032780,APE,,,,
00000000,04264F62032780,APE,,,,
00000000,041E4F62032780,APE,,,,
00000000,04A48152E92F80,APE,,,,
00000000,04A58152E92F80,APE,,,,
00000000,04A98152E92F80,APE,,,,
00000000,04988152E92F80,APE,,,,
00000000,04998152E92F80,APE,,,,
00000000,049D8152E92F80,APE,,,,
00000000,048C8152E92F80,APE,,,,
00000000,048D8152E92F80,APE,,,,
00000000,04918152E92F80,APE,,,,
00000000,04808152E92F80,APE,,,,
00000000,04818152E92F80,APE,,,,
00000000,04858152E92F80,APE,,,,
00000000,04748152E92F80,APE,,,,
00000000,04758152E92F80,APE,,,,
00000000,04798152E92F80,APE,,,,
00000000,04688152E92F80,APE,,,,
00000000,04698152E92F80,APE,,,,
00000000,046D8152E92F80,APE,,,,
00000000,045C8152E92F80,APE,,,,
00000000,045D8152E92F80,APE,,,,
00000000,04304F62032780,APE,,,,
00000000,04334F62032780,APE,,,,
00000000,042B4F62032780,APE,,,,
00000000,043D4F62032780,APE,,,,
00000000,04404F62032780,APE,,,,
00000000,04374F62032780,APE,,,,
00000000,04494F62032780,APE,,,,
00000000,044C4F62032780,APE,,,,
00000000,04444F62032780,APE,,,,
00000000,04554F62032780,APE,,,,
00000000,04584F62032780,APE,,,,
00000000,04504F62032780,APE,,,,
00000000,04624F62032780,APE,,,,
00000000,04654F62032780,APE,,,,
00000000,045D4F62032780,APE,,,,
00000000,046F4F62032780,APE,,,,
00000000,04724F62032780,APE,,,,
00000000,04694F62032780,APE,,,,
00000000,047B4F62032780,APE,,,,
00000000,047F4F62032780,APE,,,,
00000000,04764F62032780,APE,,,,
00000000,04894F62032780,APE,,,,
00000000,048C4F62032780,APE,,,,
00000000,04844F62032780,APE,,,,
00000000,04954F62032780,APE,,,,
00000000,04984F62032780,APE,,,,
00000000,04904F62032780,APE,,,,
00000000,04A24F62032780,APE,,,,
00000000,04618152E92F80,APE,,,,
00000000,04508152E92F80,APE,,,,
00000000,04518152E92F80,APE,,,,
00000000,04558152E92F80,APE,,,,
00000000,04448152E92F80,APE,,,,
00000000,04458152E92F80,APE,,,,
00000000,04498152E92F80,APE,,,,
00000000,04388152E92F80,APE,,,,
00000000,04398152E92F80,APE,,,,
00000000,043D8152E92F80,APE,,,,
00000000,042C8152E92F80,APE,,,,
00000000,042D8152E92F80,APE,,,,
00000000,04318152E92F80,APE,,,,
00000000,04F496DA222780,APE,,,,
00000000,04FC96DA222780,APE,,,,
00000000,04EB96DA222780,APE,,,,
00000000,04E896DA222780,APE,,,,
00000000,04F096DA222780,APE,,,,
00000000,04DE96DA222780,APE,,,,
00000000,04DB96DA222780,APE,,,,
00000000,04E496DA222780,APE,,,,
00000000,04D296DA222780,APE,,,,
00000000,04CF96DA222780,APE,,,,
00000000,04D796DA222780,APE,,,,
00000000,04C696DA222780,APE,,,,
00000000,04C396DA222780,APE,,,,
00000000,04CB96DA222780,APE,,,,
00000000,04B996DA222780,APE,,,,
00000000,04B696DA222780,APE,,,,
00000000,04BE96DA222780,APE,,,,
00000000,04AD96DA222780,APE,,,,
00000000,04AA96DA222780,APE,,,,
00000000,04B296DA222780,APE,,,,
00000000,047796DA222780,APE,,,,
00000000,04FC4D62032780,APE,,,,
00000000,04FF4D62032780,APE,,,,
00000000,045F7F52E92F80,APE,,,,
00000000,044A7F52E92F80,APE,,,,
00000000,044B7F52E92F80,APE,,,,
00000000,044F7F52E92F80,APE,,,,
00000000,043D7F52E92F80,APE,,,,
00000000,043E7F52E92F80,APE,,,,
00000000,04427F52E92F80,APE,,,,
00000000,042E7F52E92F80,APE,,,,
00000000,042F7F52E92F80,APE,,,,
00000000,04337F52E92F80,APE,,,,
00000000,04227F52E92F80,APE,,,,
00000000,04237F52E92F80,APE,,,,
00000000,04137F52E92F80,APE,,,,
00000000,04147F52E92F80,APE,,,,
00000000,041B7F52E92F80,APE,,,,
00000000,040C7E52E92F80,APE,,,,
00000000,040B7E52E92F80,APE,,,,
00000000,040C7F52E92F80,APE,,,,
00000000,041B7E52E92F80,APE,,,,
00000000,041A7E52E92F80,APE,,,,
00000000,04137E52E92F80,APE,,,,
00000000,04287E52E92F80,APE,,,,
00000000,04267E52E92F80,APE,,,,
00000000,04227E52E92F80,APE,,,,
00000000,04347E52E92F80,APE,,,,
00000000,04575852E92F80,APE,,,,
00000000,04695852E92F80,APE,,,,
00000000,04655852E92F80,APE,,,,
00000000,04645852E92F80,APE,,,,
00000000,04755852E92F80,APE,,,,
00000000,04715852E92F80,APE,,,,
00000000,04705852E92F80,APE,,,,
00000000,04825852E92F80,APE,,,,
00000000,047E5852E92F80,APE,,,,
00000000,047C5852E92F80,APE,,,,
00000000,048E5852E92F80,APE,,,,
00000000,048A5852E92F80,APE,,,,
00000000,04895852E92F80,APE,,,,
00000000,049A5852E92F80,APE,,,,
00000000,04965852E92F80,APE,,,,
00000000,04955852E92F80,APE,,,,
00000000,04941D62032780,APE,,,,
00000000,04971D62032780,APE,,,,
00000000,04CC1D62032780,APE,,,,
00000000,04C41D62032780,APE,,,,
00000000,04C71D62032780,APE,,,,
00000000,04D81D62032780,APE,,,,
00000000,04D01D62032780,APE,,,,
00000000,04D31D62032780,APE,,,,
00000000,04E41D62032780,APE,,,,
00000000,04756262032780,APE,,,,
00000000,04646262032780,APE,,,,
00000000,04616262032780,APE,,,,
00000000,04696262032780,APE,,,,
00000000,04586262032780,APE,,,,
00000000,04556262032780,APE,,,,
00000000,045D6262032780,APE,,,,
00000000,044C6262032780,APE,,,,
00000000,04496262032780,APE,,,,
00000000,04516262032780,APE,,,,
00000000,04406262032780,APE,,,,
00000000,04A75852E92F80,APE,,,,
00000000,04A35852E92F80,APE,,,,
00000000,04A25852E92F80,APE,,,,
00000000,04B35852E92F80,APE,,,,
00000000,04AF5852E92F80,APE,,,,
00000000,04AE5852E92F80,APE,,,,
00000000,04BF5852E92F80,APE,,,,
00000000,04BB5852E92F80,APE,,,,
00000000,04BA5852E92F80,APE,,,,
00000000,04CC5852E92F80,APE,,,,
00000000,04C85852E92F80,APE,,,,
00000000,04C75852E92F80,APE,,,,
00000000,04D85852E92F80,APE,,,,
00000000,04D45852E92F80,APE,,,,
00000000,04D35852E92F80,APE,,,,
00000000,04E55852E92F80,APE,,,,
00000000,04E05852E92F80,APE,,,,
00000000,04DF5852E92F80,APE,,,,
00000000,04F15852E92F80,APE,,,,
00000000,04ED5852E92F80,APE,,,,
00000000,043D6262032780,APE,,,,
00000000,04456262032780,APE,,,,
00000000,04346262032780,APE,,,,
00000000,04316262032780,APE,,,,
00000000,04396262032780,APE,,,,
00000000,04286262032780,APE,,,,
00000000,04256262032780,APE,,,,
00000000,042D6262032780,APE,,,,
00000000,041C6262032780,APE,,,,
00000000,04196262032780,APE,,,,
00000000,04216262032780,APE,,,,
00000000,04126162032780,APE,,,,
00000000,04156162032780,APE,,,,
00000000,04156262032780,APE,,,,
00000000,041E6162032780,APE,,,,
00000000,04216162032780,APE,,,,
00000000,04196162032780,APE,,,,
00000000,042A6162032780,APE,,,,
00000000,042D6162032780,APE,,,,
00000000,041C4D62032781,APE,,,,
00000000,04950F5AE92F84,APE,,,,
00000000,04910F5AE92F84,APE,,,,
00000000,04C60F5AE92F84,APE,,,,
00000000,04C50F5AE92F84,APE,,,,
00000000,049D0F5AE92F84,APE,,,,
00000000,04D20F5AE92F84,APE,,,,
00000000,04D10F5AE92F84,APE,,,,
00000000,04CD0F5AE92F84,APE,,,,
00000000,04DE0F5AE92F84,APE,,,,
00000000,04DD0F5AE92F84,APE,,,,
00000000,04D90F5AE92F84,APE,,,,
00000000,04EB0F5AE92F84,APE,,,,
00000000,04EA0F5AE92F84,APE,,,,
00000000,04E60F5AE92F84,APE,,,,
00000000,04F70F5AE92F84,APE,,,,
00000000,04F60F5AE92F84,APE,,,,
00000000,04F20F5AE92F84,APE,,,,
00000000,04FC0E5AE92F84,APE,,,,
00000000,04FD0E5AE92F84,APE,,,,
00000000,04FE0F5AE92F84,APE,,,,
00000000,04F00E5AE92F84,APE,,,,
00000000,04F10E5AE92F84,APE,,,,
00000000,04F50E5AE92F84,APE,,,,
00000000,041A7D12212381,APE,,,,
00000000,041D7D12212381,APE,,,,
00000000,042F7D12212381,APE,,,,
00000000,04267D12212381,APE,,,,
00000000,042A7D12212381,APE,,,,
00000000,04327C12212381,APE,,,,
00000000,04337D12212381,APE,,,,
00000000,04367D12212381,APE,,,,
00000000,04257C12212381,APE,,,,
00000000,042E7C12212381,APE,,,,
00000000,042B7C12212381,APE,,,,
00000000,04197C12212381,APE,,,,
00000000,04E40E5AE92F84,APE,,,,
00000000,04E50E5AE92F84,APE,,,,
00000000,04E90E5AE92F84,APE,,,,
00000000,04D70E5AE92F84,APE,,,,
